3.151958269905270171e+00,-1.969973918690793857e+00,-4.394378790422883707e-01
3.269730306140342879e+00,-1.855792876458032481e+00,-4.026762204791456967e-01
3.372525125377335620e+00,-1.795760131694425388e+00,-4.429438425270602608e-01
3.492158302648240564e+00,-1.768181419062400339e+00,-4.501246385402952188e-01
3.580567373601360792e+00,-1.856590490015520345e+00,-4.459915573491529117e-01
3.668976444554481020e+00,-2.033408631921760357e+00,-4.054468703174117783e-01
3.757385515507600804e+00,-2.210226773828000368e+00,-4.022199447699604247e-01
3.757385515507600804e+00,-2.431249451210800494e+00,-4.012344914581517097e-01
3.802927880131083072e+00,-2.608985406136440588e+00,-4.012344914581517097e-01
3.848201593165753831e+00,-2.742396537658353228e+00,-3.975648197797873040e-01
3.848954710106085031e+00,-2.787174100421647704e+00,-4.373213017577660122e-01
3.893195568842936716e+00,-2.787174100421647704e+00,-4.764306126032130662e-01
3.928571428571428825e+00,-2.723214285714285587e+00,-5.194517482780449669e-01
3.937898902740741391e+00,-2.610517250131502820e+00,-6.041122943456693761e-01
3.893652847653766624e+00,-2.566271195044528053e+00,-6.836190885388937488e-01
3.815202383985576873e+00,-2.499615355025033292e+00,-7.568820133449959409e-01
3.771349483020225435e+00,-2.455762454059681854e+00,-8.365538042234165195e-01
3.760472992632382105e+00,-2.389006371789983874e+00,-8.749745781998730099e-01
3.803969390945458162e+00,-2.255842313235097318e+00,-8.818361307179404251e-01
3.892433795386049944e+00,-2.078913504353912867e+00,-8.469394554034327394e-01
4.024028338278238692e+00,-1.901463940065541536e+00,-7.723577235772357552e-01
4.157827008707825733e+00,-1.813520291032136855e+00,-6.952979773811256425e-01
4.335604156211451787e+00,-1.769634349474062063e+00,-7.375562721130123345e-01
4.555916828690490306e+00,-1.725055886591544851e+00,-7.833336708733072973e-01
4.732845637571674757e+00,-1.725055886591544851e+00,-8.312290620582095668e-01
4.909774446452858321e+00,-1.680823684371248961e+00,-8.295970381447579367e-01
5.086043098018778963e+00,-1.650733286199077332e+00,-8.727905151611200507e-01
5.265968382591433183e+00,-1.695820326597241356e+00,-8.799019991396130891e-01
5.394851178790606383e+00,-1.680363481918385471e+00,-8.799019991396130891e-01
5.534831889233712054e+00,-1.785429641688294211e+00,-9.143519682640305346e-01
5.530107342106443724e+00,-1.813875208210913748e+00,-9.107096176482472050e-01
5.578356337490925299e+00,-1.829700878697023469e+00,-9.540365938664715495e-01
5.533729486790997854e+00,-1.829700878697023469e+00,-9.521055093595311991e-01
5.533729486790997854e+00,-1.829700878697023469e+00,-9.617792027302859426e-01
5.529025277537003014e+00,-1.813520291032136855e+00,-1.087228663955975394e+00
5.481612620668932401e+00,-1.797968939579409842e+00,-1.163720686881493327e+00
5.437759719703580963e+00,-1.841821840544761280e+00,-1.210183639514501586e+00
5.438387262132594380e+00,-1.885892357029851363e+00,-1.293644580170673963e+00
5.394736842105262831e+00,-1.973684210526315708e+00,-1.273060358639927614e+00
5.394529300341202926e+00,-2.017466242404026833e+00,-1.280598196396642852e+00
5.438387262132594380e+00,-2.105182165986810627e+00,-1.283272643049802930e+00
5.438387262132594380e+00,-2.192898089569594422e+00,-1.316749787691794848e+00
5.482456140350876694e+00,-2.280701754385964897e+00,-1.324668534761086924e+00
5.482456140350876694e+00,-2.368421052631578760e+00,-1.311431355504947938e+00
5.482456140350876694e+00,-2.412280701754385692e+00,-1.308664851213523050e+00
5.482245223923986721e+00,-2.499903822109337703e+00,-1.341773861581105676e+00
5.438387262132594380e+00,-2.456045860317945806e+00,-1.344488339293322898e+00
5.438387262132594380e+00,-2.456045860317945806e+00,-1.349696073739832247e+00
5.394736842105262831e+00,-2.368421052631578760e+00,-1.316749787691794848e+00
5.398230088495575174e+00,-2.345132743362831729e+00,-1.273060358639927614e+00
5.398018720610903820e+00,-2.300794864522680339e+00,-1.180775494846826978e+00
5.398018720610903820e+00,-2.300794864522680339e+00,-1.190084780640788154e+00
5.401570413633392853e+00,-2.365977123327023257e+00,-1.275040169041816940e+00
5.350877192982455455e+00,-2.412280701754385692e+00,-1.387443092446146720e+00
5.307017543859648967e+00,-2.456140350877192624e+00,-1.462448301081284097e+00
5.306813376758419132e+00,-2.456045860317945806e+00,-1.503071865000208618e+00
5.306813376758419132e+00,-2.456045860317945806e+00,-1.503071865000208618e+00
5.353772665523929497e+00,-2.433533029783604196e+00,-1.465790269465026663e+00
5.353143907159037873e+00,-2.344765513053132189e+00,-1.436309218014744093e+00
5.350053917772878087e+00,-2.280350850198275658e+00,-1.354234405556758780e+00
5.398018720610903820e+00,-2.256548809435705572e+00,-1.310155707952325388e+00
5.398018720610903820e+00,-2.256548809435705572e+00,-1.310155707952325388e+00
5.442264775697878143e+00,-2.212302754348731249e+00,-1.323625577772708395e+00
5.441625624632741243e+00,-2.167802078105725894e+00,-1.357300825109031051e+00
5.438387262132594380e+00,-2.149040127778202525e+00,-1.445836673351048374e+00
5.438596491228070207e+00,-2.149122807017543657e+00,-1.499115366525543225e+00
5.437759719703580963e+00,-2.148792147302221345e+00,-1.530442074299694033e+00
5.391419045455583259e+00,-2.191633758315277625e+00,-1.569765531066852571e+00
5.293998161980275619e+00,-2.275106648123754738e+00,-1.659194076289515873e+00
5.240714571167452540e+00,-2.378139385235650494e+00,-1.745581030322240101e+00
5.119381962717379331e+00,-2.494057879272569167e+00,-1.877282808046063289e+00
4.967984992733600613e+00,-2.505592431117815710e+00,-1.976815091368633759e+00
4.901242816472764829e+00,-2.450621408236382415e+00,-2.142079141107074758e+00
4.881949700723493102e+00,-2.332967113620076471e+00,-2.227762306751357890e+00
4.843054822598550579e+00,-1.971509042827728431e+00,-2.400854141707924772e+00
4.835372686313231583e+00,-1.781453094957506478e+00,-2.483524571493737287e+00
4.827673235994467404e+00,-1.595231156241649906e+00,-2.592711623174753566e+00
4.877788236193172366e+00,-1.442128695917981540e+00,-2.636655887974325374e+00
4.880156678175386453e+00,-1.304179801926180993e+00,-2.680600152773897626e+00
