-5.872020081461497565e-01
-1.809107810034038533e-02
-4.039371101949040810e-02
-9.439677897659981554e-03
-7.826378337153716558e-03
-3.370079254877644814e-03
3.993981550003833370e-02
1.160833942454581047e-01
-1.528250860103441688e-03
8.894911889682699524e-02
1.187717182645164904e-02
-5.799246149571885001e-02
7.700931575134573048e-03
1.268616185274268338e-02
3.479735430732144863e-02
-4.811848958529935105e-02
3.352446104507927904e-02
3.254584201873977900e-02
-3.228669432752245827e-02
5.232785915136506372e-02
-2.245094589655366457e-02
-9.131710284375094133e-03
-1.804173755597632267e-02
-4.433257700115034172e-02
9.111049005806776124e-02
-4.737853585605328322e-02
-1.172911750499396888e-01
-1.337907580973363153e-02
-6.547144197974108515e-02
-1.078199759539344438e-02
-1.429465960018139192e-02
-3.328978882620847735e-03
1.139171863451304834e-02
6.937455676664128212e-02
-5.492283592087943145e-02
4.336417699382755231e-02
2.605187600019909233e-02
5.557805428443224338e-01
-4.509712598148570635e-04
